Fips_code,PM2.5 24hr 2012 99th Percentile,SO2 1-hour 2010,Ozone 1-hour 1979,NO2 1-hour,Coal_plants,Power_plants,Airports,Public_Schools,Private_Schools,Hospitals,Fuel_Stations,Land_area(mi^2),Population,Number_of_resident_workers,Number_of_business_establishments,Route_miles_of_freight_railroad,Route_miles_of_passenger_railroad_and_rail_transit,Total_Docks,Number_of_Bridges
6089,27.7,0,0.052,0,0,0,12,106,9,7,11,3298.57,"273,213",128895,7061,42.2,2.3,0,192
6091,#N/A,#N/A,#N/A,#N/A,0,0,1,7,0,1,0,448.41,"180,080",69150,4195,73.2,73.2,0,500
6093,#N/A,#N/A,#N/A,#N/A,0,0,8,52,3,2,9,2735.09,"3,005",1185,67,5.6,1.6,0,55
6095,#N/A,#N/A,#N/A,#N/A,0,0,11,110,15,7,63,1290.1,"43,539",15770,1077,163.8,90.7,0,430
6097,#N/A,#N/A,#N/A,#N/A,0,0,7,188,31,12,96,445.17,"447,643",189125,7079,84.1,66.3,4,374
6099,22.7,0,0,0,0,0,7,191,17,11,41,3775.4,"494,336",238690,14174,43.3,0,0,615
6101,28.4,0,0,0,0,0,7,46,3,4,5,953.21,"550,660",206065,9096,134.1,20.8,0,382
6103,#N/A,#N/A,#N/A,#N/A,0,0,4,45,3,2,6,6277.89,"96,971",37745,1780,27.3,10.6,0,121
6105,#N/A,#N/A,#N/A,#N/A,0,0,5,23,0,1,3,821.77,"65,084",22690,976,58.3,40.8,0,450
6107,39.7,0,0.056,0,0,0,7,196,12,7,60,1575.85,"12,285",4590,246,0,0,0,194
6109,#N/A,#N/A,#N/A,#N/A,0,0,4,30,4,3,5,1494.83,"466,195",165800,6413,153.3,22,0,607
6111,15.2,0,0.063,32,0,0,22,236,55,12,129,602.41,"54,478",19075,1295,28.9,0,0,129
6113,9,0,0,0,0,0,7,65,11,2,71,2949.71,"846,006",395140,21339,98.2,76.2,9,502
6115,#N/A,#N/A,#N/A,#N/A,0,0,3,39,1,2,7,3179.25,"220,500",91745,4155,69.5,13.2,0,274
8001,12.6,4.9,0.05,67,0,0,38,159,18,7,22,4824.22,"78,668",27105,819,53.6,15.9,0,144
8003,#N/A,#N/A,#N/A,#N/A,0,0,5,6,1,1,0,2220.88,"517,421",235045,10053,94,25.2,0,521
8005,8.3,0,0.054,0,0,0,77,166,29,9,13,1843.13,"16,233",6240,510,31.7,0,0,16
8007,0,0,0,0,0,0,2,4,0,1,0,1014.69,"656,590",316545,19014,39.8,4,0,380
8009,#N/A,#N/A,#N/A,#N/A,0,0,6,11,0,1,0,631.84,"14,029",5545,524,1.7,1.7,0,43
8011,#N/A,#N/A,#N/A,#N/A,0,0,2,6,0,0,0,103641.89,"3,581",1605,80,103.8,0,0,106
8013,15.5,0,0.054,0,0,0,31,88,23,7,92,1167.65,"5,577",1300,56,70.2,36.9,0,68
8014,#N/A,#N/A,#N/A,#N/A,0,0,0,15,9,2,0,722.64,"326,196",164850,12551,57.2,8.8,0,289
8015,#N/A,#N/A,#N/A,#N/A,0,0,6,11,2,1,2,798.1,"70,465",32940,2158,7.3,0,0,66
8017,#N/A,#N/A,#N/A,#N/A,0,0,2,4,0,1,0,1350.18,"20,356",8120,956,0,0,0,84
8019,0,0,0.06,0,0,0,2,5,0,0,1,2554.97,"1,831",965,64,62.6,0,0,61
8021,#N/A,#N/A,#N/A,#N/A,0,0,0,10,0,1,0,1512.86,"9,700",5040,353,0,0,0,76
8023,#N/A,#N/A,#N/A,#N/A,0,0,2,2,0,0,0,726.29,"8,205",2810,116,53.1,32.9,0,63
8025,#N/A,#N/A,#N/A,#N/A,0,0,4,3,0,0,0,33.03,"3,887",1130,46,32,0,0,38
8027,#N/A,#N/A,#N/A,#N/A,0,0,4,3,0,0,0,1013.4,"6,061",1605,31,0,0,0,28
8029,#N/A,#N/A,#N/A,#N/A,0,0,20,18,2,1,2,1778.28,"5,068",1240,139,0,0,0,20
8031,19.3,7.1,0.051,85.6,0,0,10,212,43,18,140,395.23,"31,162",10985,824,69.7,0,0,64
8033,#N/A,#N/A,#N/A,#N/A,0,0,1,3,0,0,0,1287.39,"727,211",353975,25694,53.2,19.8,0,439
8035,8.2,0,0.054,0,0,0,15,93,19,6,23,1226.95,"2,055",735,56,0,0,0,30
8037,#N/A,#N/A,#N/A,#N/A,0,0,4,23,5,1,18,787.42,"351,154",162625,9270,74.6,0,0,239
8039,#N/A,#N/A,#N/A,#N/A,0,0,19,17,0,0,2,738.63,"55,127",32015,3499,62.8,51.6,0,171
8041,0,6.4,0.055,0,2,0,15,230,25,12,52,1142.05,"26,729",12410,622,28.5,0,0,85
8043,0,0,0,0,0,0,4,15,2,1,3,153,"720,403",320425,17542,80.7,8.7,0,660
8045,0,0,0.051,0,0,0,11,27,5,2,14,1067.05,"47,839",14100,865,30,0,0,137
8047,0,0,0.058,0,0,0,0,2,0,0,2,840.25,"60,061",29415,2447,71.1,65.1,0,167
8049,#N/A,#N/A,#N/A,#N/A,0,0,4,7,2,2,6,1684.53,"6,243",3125,125,16.8,16.8,0,18
8051,0,0,0.057,0,0,0,3,7,0,1,2,1850.85,"15,734",8235,843,65.5,65.5,0,82
8053,#N/A,#N/A,#N/A,#N/A,0,0,1,1,0,0,3,2126.8,"17,462",8910,1146,4.4,0,0,100
8055,#N/A,#N/A,#N/A,#N/A,0,0,5,5,0,1,0,1533.07,820,405,70,0,0,0,31
8057,#N/A,#N/A,#N/A,#N/A,0,0,2,1,0,0,0,2947.56,"6,897",2305,147,68.8,0,0,94
8059,0,0,0.056,34,0,0,8,172,30,3,79,149.9,"1,392",725,68,0,0,0,45
8061,#N/A,#N/A,#N/A,#N/A,0,0,1,5,0,1,1,1846.33,"582,881",295610,17303,47.7,25.8,0,445
8063,#N/A,#N/A,#N/A,#N/A,0,0,5,9,0,1,1,3239.1,"1,406",670,35,2.1,0,0,31
8065,#N/A,#N/A,#N/A,#N/A,0,0,2,5,1,1,1,1117.25,"7,097",3620,278,59.7,0,0,134
8067,0,0,0.05,8.1,0,0,5,24,7,2,8,1591,"8,127",4190,213,0,0,0,16
8069,0,0,0.06,0,1,0,23,94,13,8,52,1613.72,"56,221",27715,2400,32.7,32.7,0,95
8071,#N/A,#N/A,#N/A,#N/A,0,0,2,13,2,1,3,764.21,"356,899",165415,10935,99.1,0,0,543
8073,#N/A,#N/A,#N/A,#N/A,0,0,2,5,0,1,2,1767.77,"14,506",6105,369,136.6,60.7,0,205
8075,#N/A,#N/A,#N/A,#N/A,0,0,5,13,0,1,1,2160.82,"5,701",1355,140,71.3,0,0,138
8077,0,0,0.054,0,0,0,12,55,8,4,17,376.91,"22,409",10350,581,111.1,0,0,182
8079,#N/A,#N/A,#N/A,#N/A,0,0,2,1,0,0,1,1692.08,"154,210",66980,4446,103.6,71.9,0,311
8081,#N/A,#N/A,#N/A,#N/A,1,0,2,8,1,1,2,2596,769,310,64,0,0,0,26
8083,0,0,0.055,0,0,0,2,19,2,1,0,4772.67,"13,283",6260,405,53.4,0,0,79
8085,#N/A,#N/A,#N/A,#N/A,0,0,9,19,2,1,3,2577.63,"26,183",10840,755,0,0,0,68
8087,#N/A,#N/A,#N/A,#N/A,1,0,4,18,3,2,0,1838.55,"42,758",16555,1288,16.2,0,0,119
8089,#N/A,#N/A,#N/A,#N/A,0,0,2,14,0,1,2,3328.97,"29,068",13010,697,56.6,37.3,0,189
8091,#N/A,#N/A,#N/A,#N/A,0,0,0,6,0,0,0,875.67,"18,278",7155,415,74.6,44.9,0,200
8093,#N/A,#N/A,#N/A,#N/A,0,0,2,8,1,0,2,4743.29,"4,952",2240,291,0,0,0,36
8095,#N/A,#N/A,#N/A,#N/A,0,0,2,5,0,2,0,2029.53,"18,845",8745,467,0,0,0,55
8097,0,0,0,0,0,0,3,6,0,1,20,2240.7,"4,265",2055,142,36.2,0,0,27
8099,0,0,0,0,0,0,2,13,0,1,1,1280.43,"17,767",10540,1594,0,0,0,59
8101,7.8,0,0,0,1,0,10,64,8,4,21,1261.96,"12,172",5380,342,38.2,38.2,0,137
8103,11.2,0,0.051,27.1,0,0,2,5,1,2,4,541.59,"168,424",64700,3117,129.4,0,0,263
8105,#N/A,#N/A,#N/A,#N/A,0,0,3,12,1,1,0,2193.85,"6,324",3190,214,9.7,0,0,54
8107,0,0,0,0,1,0,7,15,2,1,9,687.93,"11,267",4680,340,51.9,0,0,71
8109,#N/A,#N/A,#N/A,#N/A,0,0,2,8,1,0,2,970.7,"25,638",13875,1728,111.9,0,0,96
8111,#N/A,#N/A,#N/A,#N/A,0,0,1,3,0,0,0,1638.4,"6,824",2445,127,0.5,0,0,45
8113,0,0,0,0,0,0,2,5,1,0,1,2386.1,728,350,74,13.4,13.4,0,12
8115,#N/A,#N/A,#N/A,#N/A,0,0,1,5,0,1,1,3220.93,"8,179",4555,636,0,0,0,54
8117,#N/A,#N/A,#N/A,#N/A,0,0,1,9,1,1,6,911.96,"2,248",990,76,31.2,0,0,65
8119,#N/A,#N/A,#N/A,#N/A,0,0,1,7,1,1,3,2362.03,"31,011",17765,2259,0,0,0,55
8121,#N/A,#N/A,#N/A,#N/A,0,0,4,11,0,0,1,3168.53,"25,388",11635,720,0,0,0,27
8123,9.2,0,0.057,0,0,0,18,100,7,2,59,387.49,"4,908",2140,115,40.2,37.4,0,77
8125,#N/A,#N/A,#N/A,#N/A,0,0,5,10,0,2,1,1286.61,"324,492",131610,6274,192.4,35.5,0,604
9001,#N/A,#N/A,#N/A,#N/A,1,0,21,280,70,8,76,548.04,"10,019",4805,380,40.1,40.1,0,47
9003,#N/A,#N/A,#N/A,#N/A,0,0,46,348,63,12,85,608.36,"943,332",458235,27207,103.3,64.2,1,840
9005,#N/A,#N/A,#N/A,#N/A,0,0,10,79,20,3,7,557.06,"891,720",433635,22880,101.1,34.5,4,901
9007,#N/A,#N/A,#N/A,#N/A,0,0,9,64,10,2,19,2518.03,"180,333",96120,4714,66.5,16,0,456
9009,#N/A,#N/A,#N/A,#N/A,0,0,8,269,65,10,68,3987.24,"162,436",87310,4201,40.9,21.4,4,304
9011,#N/A,#N/A,#N/A,#N/A,0,1,11,113,17,2,32,2364.41,"854,757",414015,19562,114.8,84.1,7,871
9013,#N/A,#N/A,#N/A,#N/A,0,0,5,48,2,3,17,4842.36,"265,206",138560,5907,97.6,34.3,5,430
9015,#N/A,#N/A,#N/A,#N/A,0,0,5,52,11,2,12,624.89,"150,721",76855,2440,24.1,0,0,204
10001,15.6,0,0,0,0,0,18,52,19,2,9,735.1,"116,782",56780,2119,46.6,0,0,264
10003,24,12.7,0.043,45.3,0,0,17,133,55,10,25,920.56,"180,786",76485,3583,43,0,0,198
10005,15.7,0.9,0,0,1,0,7,50,11,4,16,369.3,"558,753",265675,15971,125.9,37.8,7,499
11001,17.2,0,0,0,0,0,58,227,45,15,67,604.51,"234,225",90265,5606,93.3,0,2,166
12001,14.7,0,0.056,0,1,0,21,69,23,6,17,664.88,"705,749",345735,23585,31.7,22.5,2,244
12003,#N/A,#N/A,#N/A,#N/A,0,0,2,10,0,2,1,410.21,"269,043",115450,6195,84.5,0,0,112
12005,0,0,0.061,0,0,0,23,53,7,5,8,512.91,"29,210",10050,388,39.9,0,0,90
12007,#N/A,#N/A,#N/A,#N/A,0,0,3,13,3,1,0,1948.54,"174,705",80605,4700,42.4,0,8,122
12009,#N/A,#N/A,#N/A,#N/A,0,0,27,128,63,12,28,586.18,"28,201",9175,432,42,0,0,62
12011,#N/A,#N/A,#N/A,#N/A,0,0,29,361,175,28,76,426.29,"601,942",230435,14255,100.5,0,18,242
12013,#N/A,#N/A,#N/A,#N/A,0,0,7,10,0,1,0,936.08,"1,952,778",892640,61032,50.3,49.4,18,690
12015,#N/A,#N/A,#N/A,#N/A,0,0,13,26,8,4,3,61.05,"14,105",4540,184,0,0,0,48
12017,0,38.7,0,0,1,0,13,27,4,2,5,61.05,"188,910",55865,4006,24.7,0,0,209
12019,#N/A,#N/A,#N/A,#N/A,0,0,11,54,20,3,6,53624.76,"149,657",42810,2774,17.9,0,0,41
12021,#N/A,#N/A,#N/A,#N/A,0,0,12,71,22,6,13,875.02,"219,252",89295,3891,40.5,28.5,0,77
12023,#N/A,#N/A,#N/A,#N/A,0,0,9,22,11,3,4,585.23,"384,902",141495,12074,1.5,0,0,363
12027,#N/A,#N/A,#N/A,#N/A,0,0,1,13,3,1,0,758.46,"71,686",24865,1359,35.5,0,0,112
12029,#N/A,#N/A,#N/A,#N/A,0,0,8,11,1,0,0,293.96,"38,001",12345,482,23.9,0,0,57
12031,15.3,8.9,0.059,36.8,1,0,24,219,112,15,63,1015.66,"16,826",4795,190,0,0,0,55
12033,#N/A,#N/A,#N/A,#N/A,1,0,14,73,27,9,9,1209.79,"957,755",422135,25750,165.9,24.9,17,768
12035,#N/A,#N/A,#N/A,#N/A,0,0,9,15,5,1,3,567.33,"318,316",139095,6859,108,0,6,244
12037,#N/A,#N/A,#N/A,#N/A,0,0,6,5,1,1,2,680.28,"115,081",37320,2165,23.7,0,0,97
12039,#N/A,#N/A,#N/A,#N/A,0,0,6,24,2,2,0,581.7,"12,125",4190,300,28.3,0,0,44
12041,#N/A,#N/A,#N/A,#N/A,0,0,6,8,0,0,1,604.36,"45,660",16180,653,69.6,0,0,123
12043,#N/A,#N/A,#N/A,#N/A,0,0,9,11,1,0,0,1998.32,"18,582",6160,245,0,0,0,10
12045,#N/A,#N/A,#N/A,#N/A,0,0,0,7,2,1,1,797.57,"13,811",3560,109,32.3,0,0,59
12047,#N/A,#N/A,#N/A,#N/A,0,0,3,9,3,0,0,637.06,"13,639",5525,296,13.6,0,0,62
12049,#N/A,#N/A,#N/A,#N/A,0,0,3,12,3,1,0,705.05,"14,428",3820,170,36.2,0,0,61
12051,#N/A,#N/A,#N/A,#N/A,0,0,10,20,2,1,0,762.19,"26,937",9370,395,21.7,0,0,87
12053,#N/A,#N/A,#N/A,#N/A,0,0,5,38,12,5,2,656.46,"42,022",15075,583,9.6,0,0,81
12055,#N/A,#N/A,#N/A,#N/A,0,0,19,24,9,3,2,485.46,"193,920",59345,3311,26.3,0,0,57
12057,#N/A,#N/A,#N/A,#N/A,1,0,38,323,93,21,59,534.73,"106,221",31000,1921,74.8,39.5,0,64
12059,0,0,0.059,0,0,0,8,12,1,1,0,516.33,"1,471,968",623335,36819,179.1,24.8,38,814
12061,0,0,0.058,0,0,0,14,29,8,4,2,349.68,"19,617",6335,259,23.4,0,0,156
12063,#N/A,#N/A,#N/A,#N/A,0,0,7,23,1,2,1,806.01,"159,923",52660,4326,21.2,0,0,122
12065,#N/A,#N/A,#N/A,#N/A,0,0,5,10,1,0,1,564.01,"46,414",15780,797,72.3,0,0,146
12067,#N/A,#N/A,#N/A,#N/A,0,0,0,7,1,0,0,513.79,"14,246",4720,256,19.1,0,0,71
12069,#N/A,#N/A,#N/A,#N/A,0,0,27,61,31,6,10,637.78,"8,422",2440,102,0,0,0,28
12071,#N/A,#N/A,#N/A,#N/A,0,0,30,126,35,7,15,1152.75,"367,118",122735,7330,28.7,0,0,93
12073,#N/A,#N/A,#N/A,#N/A,0,0,14,63,27,5,9,472.54,"770,577",269490,18797,35.7,22.2,0,383
12075,#N/A,#N/A,#N/A,#N/A,0,0,7,16,3,1,1,1016.62,"293,582",139425,7711,34.2,0,0,157
12077,0,0,0.054,0,0,0,0,10,0,0,0,1020.21,"41,503",13825,750,19.3,0,0,76
12079,#N/A,#N/A,#N/A,#N/A,0,0,1,15,1,2,0,478.78,"8,354",2720,88,36.6,0,0,77
12081,0,3.5,0,0,0,0,8,80,22,5,13,502.87,"18,493",5815,302,60.7,0,0,59
12083,0,0,0.058,0,0,0,28,69,29,7,12,917.76,"403,253",143025,9128,39.8,0,6,201
12085,#N/A,#N/A,#N/A,#N/A,1,0,15,38,8,5,4,598.1,"365,579",115660,7182,78.5,0,0,69
12086,0,0,0,0,0,1,44,541,394,37,114,543.41,"161,000",60940,5552,74.3,23.2,0,127
12087,#N/A,#N/A,#N/A,#N/A,0,0,13,24,5,4,3,938.38,"2,716,940",1214350,84803,133.1,52.9,35,1003
12089,#N/A,#N/A,#N/A,#N/A,1,0,5,22,3,1,2,784.51,"74,228",39920,3838,0,0,2,100
12091,0,0,0.054,0,0,0,20,51,6,6,8,666.85,"88,625",32700,1863,79.2,23.8,3,102
12093,#N/A,#N/A,#N/A,#N/A,0,0,8,18,4,1,0,1118.21,"210,738",92695,5418,26.2,0,0,217
12095,#N/A,#N/A,#N/A,#N/A,1,0,53,275,145,18,124,835.56,"42,168",13250,825,26.4,26.4,0,67
12097,#N/A,#N/A,#N/A,#N/A,0,0,20,86,24,6,28,695.95,"1,393,452",611025,37724,78.4,21.8,0,792
12099,13.6,0,0.053,0,0,0,46,280,97,20,77,742.93,"375,751",135410,6279,14.1,14.1,0,241
12101,0,0,0.065,0,0,0,16,121,31,10,14,1584.55,"1,496,770",626365,48689,191.8,82,6,604
12103,#N/A,#N/A,#N/A,#N/A,0,0,20,169,81,18,67,543.46,"553,947",191025,9686,47.6,0,0,123
12105,17.2,11.6,0.058,0,1,0,36,164,46,6,18,1897.72,"974,996",424110,28754,29.9,0,5,422
12107,0,6.6,0,0,1,0,7,25,6,1,4,983.28,"724,777",248620,11676,240.2,73.4,0,357
12109,#N/A,#N/A,#N/A,#N/A,0,0,3,57,16,1,10,648.64,"74,521",24540,1243,49.2,39,0,68
12111,#N/A,#N/A,#N/A,#N/A,0,1,11,53,24,6,26,930.25,"264,672",98195,6310,35.1,0,0,119
12113,#N/A,#N/A,#N/A,#N/A,0,0,19,39,6,5,3,768.91,"328,297",114205,5761,44.3,0,0,147
12115,14.5,0,0.059,0,0,0,11,62,33,7,42,903.43,"184,313",70780,2745,28.5,0,0,193
12117,#N/A,#N/A,#N/A,#N/A,0,0,17,78,51,6,24,1327.45,"433,742",154510,13957,15.1,0,0,295
12119,#N/A,#N/A,#N/A,#N/A,0,0,9,14,0,2,1,1969.76,"471,826",213325,13579,26.8,16.1,0,145
12121,#N/A,#N/A,#N/A,#N/A,0,0,11,13,5,1,0,746.89,"132,420",22115,1575,29.7,0,0,73
12123,#N/A,#N/A,#N/A,#N/A,0,0,4,11,2,2,1,273.8,"44,417",15690,670,25.2,0,0,37
12125,#N/A,#N/A,#N/A,#N/A,0,0,3,10,1,3,1,1797.84,"21,569",6930,393,20.1,0,0,92
12127,#N/A,#N/A,#N/A,#N/A,0,0,23,91,47,9,20,727.62,"15,237",3885,126,0,0,0,28
12129,#N/A,#N/A,#N/A,#N/A,0,0,1,14,3,0,0,600.66,"553,284",202380,12862,88.1,40.1,0,226
12131,#N/A,#N/A,#N/A,#N/A,0,0,5,20,6,2,4,571.93,"33,739",13250,447,0,0,0,50
12133,#N/A,#N/A,#N/A,#N/A,0,0,0,11,3,1,0,1011.61,"74,071",25890,2336,22,0,0,220
13001,#N/A,#N/A,#N/A,#N/A,0,1,6,6,1,1,0,555.87,"25,473",8600,393,12.4,0,0,95
13003,#N/A,#N/A,#N/A,#N/A,0,0,0,4,0,0,0,309.22,"18,386",6860,370,37.3,0,0,76
13005,#N/A,#N/A,#N/A,#N/A,0,0,0,4,0,1,0,546.93,"8,165",3350,85,3.1,0,0,57
13007,#N/A,#N/A,#N/A,#N/A,0,0,2,2,0,0,0,688.55,"11,164",4350,229,5.2,0,0,42
13009,#N/A,#N/A,#N/A,#N/A,0,0,5,11,2,2,0,1043.31,"3,038",1310,30,0,0,0,24
13011,#N/A,#N/A,#N/A,#N/A,0,0,4,5,0,0,0,243.56,"44,890",16485,801,27.2,0,0,77
13013,#N/A,#N/A,#N/A,#N/A,0,0,2,16,2,1,0,1101.03,"19,234",7595,287,13,6.9,0,93
13015,#N/A,#N/A,#N/A,#N/A,1,0,6,23,5,1,2,606.42,"83,240",31980,1234,18.7,0,0,76
13017,#N/A,#N/A,#N/A,#N/A,0,0,3,4,0,1,0,1037.63,"107,738",44725,2120,71.5,0,0,215
13019,#N/A,#N/A,#N/A,#N/A,0,0,4,5,0,1,0,582.8,"16,700",5600,311,18,0,0,47
13021,18.8,1.7,0,0,0,0,3,42,14,8,6,57513.49,"19,397",6870,248,24.1,0,0,81
13023,#N/A,#N/A,#N/A,#N/A,0,0,3,5,0,1,0,507.08,"153,159",59055,4149,70.5,0,0,209
13025,#N/A,#N/A,#N/A,#N/A,0,0,4,7,0,0,0,339.38,"12,873",4090,174,16,0,0,29
13027,#N/A,#N/A,#N/A,#N/A,0,0,3,6,1,1,0,258.58,"19,109",6450,191,52.5,20.1,0,54
13029,#N/A,#N/A,#N/A,#N/A,0,0,0,10,1,0,2,341.94,"15,457",5535,211,46.9,0,0,103
13031,#N/A,#N/A,#N/A,#N/A,0,0,8,16,3,2,5,257.84,"39,627",15480,670,38.4,7.3,0,78
13033,#N/A,#N/A,#N/A,#N/A,0,1,7,5,2,1,1,232.09,"79,608",31385,1469,20.9,0,0,138
13035,#N/A,#N/A,#N/A,#N/A,0,0,16,5,1,1,0,160.31,"22,383",8550,330,64.8,0,0,82
13037,#N/A,#N/A,#N/A,#N/A,0,0,3,4,0,1,0,459.54,"24,936",8560,374,18.4,0,0,46
13039,#N/A,#N/A,#N/A,#N/A,0,0,1,12,3,1,3,250.12,"6,189",1645,69,33.1,0,0,42
13043,#N/A,#N/A,#N/A,#N/A,0,0,0,5,0,1,1,451.9,"54,666",23785,799,23.4,0,1,97
13045,#N/A,#N/A,#N/A,#N/A,0,0,17,29,3,2,3,249.76,"10,803",4215,211,7.9,0,0,61
13047,#N/A,#N/A,#N/A,#N/A,0,0,3,16,3,1,0,215.87,"119,992",47755,2090,43.7,9.6,0,168
13049,#N/A,#N/A,#N/A,#N/A,0,0,1,4,0,1,0,442.36,"67,580",30445,945,13.8,0,0,87
13051,16,31.1,0,0,0,0,6,60,25,9,21,493.05,"13,392",4600,146,46.4,19.2,0,72
13053,#N/A,#N/A,#N/A,#N/A,0,0,0,3,0,1,0,435.97,"289,430",130260,7834,104.1,33.8,14,247
13055,#N/A,#N/A,#N/A,#N/A,0,0,3,9,0,0,0,672.81,"10,907",6670,111,26.8,0,0,56
13057,#N/A,#N/A,#N/A,#N/A,0,0,14,38,16,1,4,826.97,"24,789",8910,301,8.4,0,0,114
13059,18,0,0.062,0,0,0,2,22,7,3,2,184.39,"258,773",111945,5419,28.5,0,0,158
13061,#N/A,#N/A,#N/A,#N/A,0,0,3,3,0,0,0,280.37,"128,331",54500,3040,30.2,0,0,101
13063,10,0,0,0,0,0,11,67,8,4,17,613.03,"2,834",820,38,0,0,0,21
13065,#N/A,#N/A,#N/A,#N/A,0,0,1,3,0,1,0,243.04,"292,256",113375,3782,25.1,0,0,159
13067,11.1,0,0,0,0,0,19,125,51,6,42,499.08,"6,618",2185,133,53.3,0,0,69
13069,6.1,0,0,0,0,0,1,12,2,1,1,162.16,"760,141",368545,20567,62.1,11.1,0,383
13071,#N/A,#N/A,#N/A,#N/A,0,0,4,14,3,2,0,773.58,"43,273",15625,815,29,0,0,123
13073,0,0,0,0,0,0,3,32,5,0,2,426.44,"45,600",18085,879,38.2,0,0,195
13075,#N/A,#N/A,#N/A,#N/A,0,0,3,4,1,2,0,248.74,"156,714",63010,2404,21.4,0,0,63
13077,#N/A,#N/A,#N/A,#N/A,0,0,15,30,5,3,4,313.34,"17,270",6970,317,36.1,0,0,66
13079,#N/A,#N/A,#N/A,#N/A,0,0,6,3,0,0,0,421.67,"148,509",63325,2475,62.6,0,0,166
13081,#N/A,#N/A,#N/A,#N/A,0,0,3,6,1,1,0,119.2,"12,404",4780,105,10.2,0,0,49
13083,#N/A,#N/A,#N/A,#N/A,0,0,3,4,0,1,3,195.38,"22,372",8385,504,53.2,0,0,98
13085,0,0,0,0,0,0,1,7,2,0,0,141.57,"16,116",7425,215,28.1,0,0,73
13087,#N/A,#N/A,#N/A,#N/A,0,0,5,9,1,1,0,800.22,"26,108",10240,673,0,0,0,45
13089,18.7,0.8,0.044,43.9,0,0,22,152,65,16,40,339.55,"26,404",9815,585,56.3,0,0,74
13091,#N/A,#N/A,#N/A,#N/A,0,0,1,7,0,1,0,575.1,"759,297",345580,17036,49.3,6.9,0,384
13093,#N/A,#N/A,#N/A,#N/A,0,0,4,4,1,0,0,544.15,"20,605",7735,315,42.9,0,0,56
13095,28.6,0,0,0,0,0,4,24,5,2,2,290.09,"13,390",4970,155,38.9,0,0,73
13097,0,0,0,0,0,0,5,35,9,2,8,227.16,"87,956",33985,2250,60.2,0,0,98
13099,#N/A,#N/A,#N/A,#N/A,0,0,1,3,1,1,0,440.89,"146,343",63155,2568,17.2,17.2,0,89
13101,#N/A,#N/A,#N/A,#N/A,0,0,1,2,0,0,0,324.89,"10,190",3740,210,60.5,0,0,85
13103,#N/A,#N/A,#N/A,#N/A,0,0,2,13,0,2,2,272.58,"4,006",1720,29,17.3,0,0,41
13105,#N/A,#N/A,#N/A,#N/A,0,0,1,5,0,1,0,173.98,"64,296",25610,740,68.2,22.1,0,73
13107,#N/A,#N/A,#N/A,#N/A,0,0,7,6,1,1,0,210.83,"19,194",7245,443,35.4,0,0,85
13109,#N/A,#N/A,#N/A,#N/A,0,0,2,5,1,1,0,597.14,"22,646",7840,397,22.4,0,0,121
13111,#N/A,#N/A,#N/A,#N/A,0,0,3,5,1,1,0,267.58,"10,654",4160,219,13.2,0,0,48
13113,#N/A,#N/A,#N/A,#N/A,0,0,8,25,12,1,8,495.89,"26,188",8760,620,16.3,0,0,106
13115,0,6.9,0,0,0,0,4,29,4,4,4,391.94,"114,421",50100,3509,15.2,0,0,74
13117,#N/A,#N/A,#N/A,#N/A,0,0,4,37,16,1,5,328.69,"98,498",39725,2018,54.9,0,0,202
13119,#N/A,#N/A,#N/A,#N/A,0,0,0,6,2,2,1,200.07,"244,252",96415,6487,0,0,0,92
13121,12.5,1.1,0,42.1,0,0,24,199,94,18,224,512.59,"23,349",7800,453,14.2,0,0,117
13123,#N/A,#N/A,#N/A,#N/A,0,0,2,6,2,1,2,414.89,"1,063,937",476795,36792,110.9,11.6,0,753
13125,#N/A,#N/A,#N/A,#N/A,0,0,0,1,0,0,0,477.7,"31,369",11575,566,21.6,0,0,102
13127,9.8,0,0,0,0,0,4,17,5,2,7,351.06,"2,971",1280,25,8.2,0,0,22
13129,#N/A,#N/A,#N/A,#N/A,0,0,2,15,2,1,1,680.6,"85,292",35705,2534,57.8,0,3,83
13131,#N/A,#N/A,#N/A,#N/A,0,0,1,7,0,1,0,182.85,"57,963",23720,1030,44,0,0,128
13133,#N/A,#N/A,#N/A,#N/A,0,0,7,5,1,2,0,386.72,"24,633",9270,414,18.1,0,0,104
13135,17.7,0,0,0,0,0,2,144,49,6,43,194.34,"18,324",6105,458,18.3,0,0,67
13137,#N/A,#N/A,#N/A,#N/A,0,0,3,13,3,1,0,509.91,"936,250",416125,23796,44.3,22.6,0,309
13139,18.5,0,0,0,0,0,8,42,7,1,19,224.02,"45,328",16240,835,10.9,10.9,0,107
13141,#N/A,#N/A,#N/A,#N/A,0,0,0,3,1,0,0,261.5,"204,441",84675,4369,44.3,28.1,0,147
13143,#N/A,#N/A,#N/A,#N/A,0,0,0,10,1,1,1,526.64,"8,457",2165,69,25.5,0,0,64
13145,#N/A,#N/A,#N/A,#N/A,0,0,3,7,1,0,0,426.54,"29,792",11115,442,40.5,20.8,0,96
13147,#N/A,#N/A,#N/A,#N/A,0,0,2,5,2,1,2,143.74,"35,236",14885,435,0,0,0,99
13149,#N/A,#N/A,#N/A,#N/A,1,0,4,5,0,0,8,419.75,"26,205",9750,405,18.5,0,0,73
13151,0,0,0,0,0,0,1,50,15,2,4,355.81,"11,923",4555,126,2.2,0,0,61
